image_path,label,name,description,image_url
perfume_images/01197_Russian_Leather_Eau_de_Parfum.jpg,MEMO,Russian Leather Eau de Parfum,"Russian Leather conjures up a picture of an army marching through the dark, snow-covered pine forests of the freezing tundra. These boys are made of tough material, and so are their boots. Green, smoky, and aromatic, the leather accord is tough and satisfying. A fougere accord of pine, ferns, cedar, mint, lavender and coumarin brings the forest into focus, filling your lungs with the scent of pine needles trampled underfoot and the bite of the cold, Northern night air. The smell of gaiac wood being burned in a far off campfire snakes through the forest and mingles with the dark, oily smoke of the men's black leather boots. A challenging, deeply evocative fragrance, this will unsettle everyone but men with adventure-seeking souls.",https://static.luckyscent.com/images/products/69120.jpg?width=400&404=product.png
perfume_images/01362_Venetian_Bergamot_Eau_de_Parfum.jpg,TOM FORD Private Blend,Venetian Bergamot Eau de Parfum,"Bergamot- fresh, fruity, spicy and complex- is perhaps the most unsung hero of perfumery of all styles and histories. Without bergamot, eaux de cologne lose their snappy freshness, fougeres forego their bracing sharpness, and chypres fall into flat, heavy dullness. It's therefore only appropriate that Tom Ford's new Venetian Bergamot, a modern-facing blend of these renowned styles of fragrance, keeps the noble bergamot front and center, sweeping us off our feet with the versatility and vibrancy of Italian bergamot carefully supported in a lush, fresh, spicy blend of woods and florals that refreshes and intoxicates all at once. Delicately creamy magnolia and sweet, fleshy gardenia and ylang ylang embrace smooth, robust cedarwood and cashmeran, while a sweet/spicy duo of black and pink pepper dance above the ground, each aspect enforcing and complimenting an aspect of the exquisite bergamot oil at the top of it all. Tom Ford has given fragrance's hardest working ingredient its very own feature- and we couldn't be happier.",https://static.luckyscent.com/images/products/63541.jpg?width=400&404=product.png
perfume_images/01402_Cio_Cio_San_Eau_de_Parfum.jpg,Parfums MDCI,Cio Cio San Eau de Parfum,"Picture a stage set with paper lanterns and parasols, the rustling of silk kimonos, and trees bursting with cherry blossoms  the heightened, glowing version of a far-off place that you might see at the opera. Here you will find the endearing and ever-hopeful Cio Cio San, whom you might know better as Madame Butterfly. Forget, for a moment, her tragic ending and think instead of the heroine who lives in a happy bubble of memory, a confection of young love and nostalgia that is as lovely and fragile as her namesake. This scent evokes Cio Cio San's happiest days, opening with an exhilarating splash of yuzu, limette and ginger that is joined by a profusion of flowers. The first impression is that of walking into a garden in full bloom, but the heady peonies and cherry blossoms quickly become light and sheer as the exquisite sweetness at the heart of the fragrance appears. Lychee is an incredibly distinctive note that blends delectable juicy fruit with a soft, rose-like quality--it is both instantly familiar and impossible to place, like a candy eaten in a dream. A watercolor wash of oolong tea adds to this wistful nostalgia, creating an ethereal finish that is both clean and vibrant. Like a haiku that can conjure up an entire scene with a few well-chosen details, Cio Cio San is a serene meditation that evokes the springtime and romance of old Japan with heart-twisting clarity.",https://static.luckyscent.com/images/products/36518.jpg?width=400&404=product.png
perfume_images/00805_Love_Tuberose_Eau_de_Parfum.jpg,Amouage,Love Tuberose Eau de Parfum,"Are you on a diet? Well, sorry, because Love Tuberose is destined to weaken your resolve. Amouage's second installment in its Secret Garden' series is an outrageously gourmand take on one of nature's most hot-headed blooms: tuberose. Eschewing all the green, vegetal, rubbery, and indolic facets normally associated with tuberose, Love Tuberose instead plays up all the creamiest, sweetest, and most buttery aspects of this sensuous flower until we arrive at a result that's less flower, more trÃ¨s leches cake. Picture this: layers upon layers of creamy white jasmine and tuberose petals soaked in condensed milk and pressed into a 10-layer white cake, bound together by an ethereal gardenia buttercream. Honestly, if you put this on and don't allow an involuntary groan of pleasure to escape your lips, then you're stronger than we are. The Chantilly cream note is delicious, its whipped creaminess blurring the indolic thrust of tuberose so that the flower becomes feather-soft and almost innocent. Love Tuberose turns the heat back on, though, with a salty, musky drydown that wears like a halo of salty gardenia, sun-kissed skin, and sandalwood. An unabashedly feminine scent, Love Tuberose's pearlescent ivory bottle is a perfect mirror of the frothy layers of tulle contained within. But would we deny a man a slice of white cake with buttercream frosting if he wanted it? No - this level of deliciousness deserves to be experienced by everyone.",https://static.luckyscent.com/images/products/41894.jpg?width=400&404=product.png
perfume_images/01199_Lilac_Love_Eau_de_Parfum.jpg,Amouage,Lilac Love Eau de Parfum,"Disclaimer: this is not a lilac perfume. This is a lilac-colored angora sweater that you want to wear on your naked skin while rolling around on 1,000-thread count sheets with a basket of gray Persian kittens. It is a million miles away from the bold oriental regalia of the Amouage lineage  this one whispers, and has an adorable French accent. We can't get over how pretty Lilac Love is. A soft bouquet of roses, jasmine, gardenia, and heliotrope is whipped up into a rosy, milky froth, dusted liberally with cocoa powder, tonka bean shavings, and fresh vanilla sugar. The texture transitions fluently between a cool, floral milk (lactones, gardenia) to a warm, cocoa-like powder (iris, patchouli). You won't know whether to wear it or sip it from a mug while watching the snow fall outside your ski lodge.",https://static.luckyscent.com/images/products/41869.jpg?width=400&404=product.png
perfume_images/01722_Rose_Pivoine_Eau_de_Toilette.jpg,PARFUMS DE NICOLAI,Rose Pivoine Eau de Toilette,"Rose Pivoine is a classic dewy garden rose complimented by the exquisite feathered petals of peony.  This brilliant feminine floral is one of John Singer Sargent's elegant ladies holding a freshly cut bouquet.  Sunny bergamot, apricot blossoms, and artful geraniums add to the happy garden feel of Rose Pivoine, and it's all topped off with a crisp red berry note.  Its casual yet sophisticated feel evokes idle summer days - formal picnics in the shade of an oak tree, haystacks at sunset, and a lush arrangement of blossoms in every room.",https://static.luckyscent.com/images/products/31342.jpg?width=400&404=product.png
perfume_images/01291_Eau_des_Sens_Eau_de_Toilette.jpg,Diptyque,Eau des Sens Eau de Toilette,"""A piece of music that breathes on the skin"" is how Diptyque describes their new Eau des Sens, and while that might seem like hyperbole from another house, the decades-long run of uniform excellence from the storied Parisian house had us salivating to see how such a description might play out. Simply put, Eau des Sens is a masterpiece, a gorgeously fresh trip into the heart of a bitter orange tree that stuns the senses and induces genuine synesthesia. Like their earlier wonder Philosykos did for the fig tree, Eau des Sens is no mere one-note representation- this is bitter orange from ground to tree to blossom to fruit, with additional notes- juniper, angelica, patchouli- carefully chosen and applied to enhance every aspect of the composition, presenting a delicately floral, sweetly bright fragrance that sings with unexpected woody and spicy facets. Every new release from Diptyque is cause for celebration. But even by those lofty standards, Eau des Sens is in rarefied company. Take a deep breath, and give yourself over.",https://static.luckyscent.com/images/products/483000.jpg?width=400&404=product.png
perfume_images/01507_Precious_Woods_Eau_de_Parfum.jpg,April Aromatics,Precious Woods Eau de Parfum,"Precious woods was created after a journey to India. It mirrors the image of an Indian forest after a rain storm with its earthy, sweet, damp scent. Precious Woods is both uplifting and grounding, giving one the experience of walking through a grand, lush forest. The unique blend of wood notes in Precious Woods give it an ancient quality, recalling wisdoms and traditions of generations past.  The cistus and vetiver awaken a new generation of vibrant life, poking through the forest floor and aiming for the sun.Each 30ml bottle contains clear crystals.",https://static.luckyscent.com/images/products/65801.jpg?width=400&404=product.png
perfume_images/00988_Oud_Satin_Mood_Extrait_Extrait_de_Parfum.jpg,Maison Francis Kurkdjian,Oud Satin Mood Extrait Extrait de Parfum,"Of the many fragrances to attempt to reinterpret oud for the western palette, very few have been as much a runaway success as Francis Kurkdjians Oud Satin Mood, a gorgeously textured, impossibly smooth tapestry of delicate spice, elegant florals, and mouthwatering vanilla layered with an exquisite specimen of pure Laotian oud. Now, for the first time ever, this sumptuous delight is available in a sinfully concentrated extrait de parfum, where the rose (now a decadent combination of Turkish and Bulgarian roses) is lusher, the vanilla creamier, and the oud richer and smoother than ever before. A holy grail for oud and gourmand lovers alike, Oud Satin Mood Extrait might be the most deliciously sensual scent to ever emerge from Francis Kurkdjian's magical workshop.",https://static.luckyscent.com/images/products/49874.jpg?width=400&404=product.png
perfume_images/01041_Qi_-_Intensivo.jpg,Ormonde Jayne,Qi - Intensivo,"Inspired by the Chinese symbol Qi (pronouncedChi), meaning breath of life', Ormonde Jayne's QI is a tribute to the aesthetic taste for delicacy that permeates Chinese culture from top to toe. Never intended to be a showy or dramatic fragrance, Qi instead reads as a light breeze carried from a cultivated Japanese garden, warmed through with hints of clean, tea-like florals and silky osmanthus petals. Qi opens with the balmy bite of neroli and lemon blossom, a delicately fresh precursor to a heart full of osmanthus, which laces the scent with a juicy, apricot-like aroma as well as the lightly tannic scent of green tea leaves. For a while, the scent floats peacefully along in this faintly peppered and fruited tea vein until a soft, mossy musk blurs the edges of the scent. Traversing all the minute stops between a fruity osmanthus oolong to a dry, green matÃ©, Qi is simply a must try for tea lovers, or indeed for anyone who values translucence and refinement above all.The fragrances in the Four Corners collection are available in both pure parfum and intensivo concentrations, with the intensivo being the stronger of the two formats.",https://static.luckyscent.com/images/products/77722.jpg?width=400&404=product.png
perfume_images/00820_Le_Participe_Passe_Eau_de_Parfum.jpg,Serge Lutens,Le Participe Passe Eau de Parfum,"Do you love balsamic, resinous fragrances? Are you addicted to the radiant warmth, the languorous sweetness, the oriental spice? Serge Lutens certainly does, with deep, stylish accords of resin and balsam present in the background of many of his most classic scents. With Le Participe Passe, the always literate Lutens looks back on the oriental scents of his past, delivering a tribute to these cornerstones of perfumery written in indulgently pure richness. Featuring a spectacular overdose of smoothly powerful Egyptian balsam, Participe Passe deploys a full complement of resins, dried fruit, leather and caramel to further soften every sharp edge, leaving you in a dreamlike state of balsamic bliss. A delicate sprinkle of spice provides subtle sophistication, but this is a balsamic scent through and through, meant for those who simply can't get enough. If that's you, we'd advise you not to hesitate- Le Participe Passe is exactly what you're searching for.",https://static.luckyscent.com/images/products/36163.jpg?width=400&404=product.png
perfume_images/01336_Bois_dHiver_Eau_de_Parfum.jpg,Ex Nihilo,Bois d'Hiver Eau de Parfum,"""An iron fist in a velvet glove, "" Bois d'Hiver is a seductive ode to contrast,  where spicy,  powerful woods and powdery musks intertwine with astounding fluency to create a scent that can only be described as equal parts striking and smooth.Bois d'Hiver opens with a hypnotically spiced blend of pink pepper and cardamom,  both sourced from Givaudan's industry-best Orpur naturals. The electricity of the spices gives way gradually to a robust cedar-and-sandal woodsiness rounded with smooth,  clean florals,  while a rich Indonesian patchouli lends just the right amount of earthy body. In the drydown,  a base of powdery,  exquisitely fine musk counterbalances the woods,  producing an alluringly symbiotic fragrance both modern and compellingly easy to wear. Your contradictions are what make you dynamic. Shouldn't the same go for your fragrance?",https://static.luckyscent.com/images/products/72000.jpg?width=400&404=product.png
perfume_images/01512_Nectar_of_Love_Eau_de_Parfum.jpg,April Aromatics,Nectar of Love Eau de Parfum,"A very sensual, deep and rich perfume oil containing the most precious absolutes gathered from all over the world. It is an exotic tapestry of fruit nectars and extracts of white Tuberose flowers, nightblooming Jasmine, Bulgarian Rose, Neroli from Tunisia, woven on a bed of Sandalwood. The souls of all the most exotic and decadent flowers come together as a powerful aphrodisiac with a mysterious and raw allure.",https://static.luckyscent.com/images/products/65806.jpg?width=400&404=product.png
perfume_images/01939_Roses_Musk_Eau_de_Parfum.jpg,Montale,Roses Musk Eau de Parfum,"The name sounds so simple, but it says it all.  Roses. Musk.  Exquisite, dew-kissed roses in full, breathtaking bloom. Soft, clean skin-loving musk that caresses the senses. Blended together with a hint of sweetness to create a rose scent that is absolutely divine and astonishingly airy and light. Like a flawless diamond in a solitaire setting, sometimes it's best to leave perfection uncluttered. Simply lovely.",https://static.luckyscent.com/images/products/35417.jpg?width=400&404=product.png
perfume_images/00641_Muskane_Demi_Extrait.jpg,Nishane,Muskane Demi Extrait,"Between light and dark, innocent and wicked, and EDP and extrait, lies Nishane's new Icons Collection- striking, seductive new scents presented in a ""demi extrait"" concentration and based around a central component. Muskane, as the name might suggest, is a musk lovers paradise- an indulgently powdery, smoothly floral, gently gourmand cloud of muskiness that confidently struts the line between divine purity and carnal sin. Gently sweet, piquant raspberry infuses a low hum of energy into the delicate yet lush rose and powdered violet of the floral body, which in turn amplifies the overwhelming and delightful cascade of soft, sexy, lightly creamy musk, topped with a dollop of ambered vanilla.Smooth and seductive, pillowy and powdery, Muskane is enough to make you weak in the knees.",https://static.luckyscent.com/images/products/774054.jpg?width=400&404=product.png
perfume_images/01065_Tuberoza_Extrait_de_Parfum.jpg,Nishane,Tuberoza Extrait de Parfum,"If Tuberoza had a color, it would be a mixture of yellows and golds. Know why we like this one? Because unlike most tuberose fragrances that try to restrain the natural fleshiness of tuberose, Tuberoza sets it free to be its gorgeous, sunny self. Framed by sweet orangey notes, ylang, and honeyed orange blossom, the tuberose smells magnificent here: a flashy explosion of creamy, tropical sweetness, with an undercurrent of fuel, banana custard, and rubber. This is tuberose with all the lights turned on. No effort has been made to dim its naturally bright, loud character. Instead, tropical ylang and gardenia coax it out further into the sun, encouraging an expansion of its creamy, sweet excesses. Amber and marigold, as bright as a newly-minted gold coin, glitters underneath, and in the base, the scent gets a double helping of cream with the addition of a full-fat sandalwood and pearly white musk. Put this on and gasp with pleasure as Tuberoza billows softly across your skin like a giant, golden nuclear mushroom cloud. Its bolshy, take-no-prisoners attitude is refreshing, and the end result totally worth the ride.",https://static.luckyscent.com/images/products/77416.jpg?width=400&404=product.png
perfume_images/01431_Luxor_Oud.jpg,MEMO,Luxor Oud,"The gateway of Luxor is humanity's oldest prayer site, a place where time stands still on the banks of the Nile. Under the shade of the colossus Ramses II, roses and fruits grow wild amongst the temple stones. Luxor Oud presents this majestic, mystical place in all of its balance between the ancient and the natural, freshness and sensuality vibrating in harmony with deep, resinous wood. Luxor Oud's balance comes from the classic marriage of rose and oud; in this case, a lush mixture of rose absolute given juicy fullness from essence of mandarin. Against this backdrop, the marvelous oud accord- robust and full-bodied with not a hint of medicinal artificiality- exudes quiet power.  By recreating the harmony of a sacred place claimed equally by nature and the gods, Luxor Oud is another beautifully transportive fragrance from MEMO Paris.",https://static.luckyscent.com/images/products/69107.jpg?width=400&404=product.png
perfume_images/01671_Vetiver_46_Perfume_Oil.jpg,Le Labo,Vetiver 46 Perfume Oil,"Now captured in a Perfume Oil. Ideal for sensitive skin and people who love the hedonic gesture. A delicate but persistent smell. Small and convenient for traveling or purse. Use it on your pulse points, on your hair, your beard. The oil scent keeps close to the skin for a long lasting effect. One whiff of the powerful masculinity of Vetiver 46, and all we can say is, hello Clark Gable. Who better to personify the old world elegance, strength, and sheer charisma of this fragrance? Celebrated nose Mark Buxton weaves top grade Haitian vetiver with pepper and cedar to give Vetiver 46 a dark, steely backbone, and then warms its edges with clove and gaiac wood. A hint of incense adds grace. Over the hours, the radiance of amber and vanilla shows Vetiver 46's more sensitive side. The result is an uncompromisingly male scent with the magnetism of a Hollywood star.Personalize your fragrance:  Enter your custom message or name at checkout and we'll have Le Labo print it on your label.",https://static.luckyscent.com/images/products/46839.jpg?width=400&404=product.png
perfume_images/01664_Bergamote_22_Perfume_Oil.jpg,Le Labo,Bergamote 22 Perfume Oil,"Now captured in a Perfume Oil. Ideal for sensitive skin and people who love the hedonic gesture. A delicate but persistent smell. Small and convenient for traveling or purse. Use it on your pulse points, on your hair, your beard. The oil scent keeps close to the skin for a long lasting effect. Bergamote 22 started its life under the code nameFire Cologne, and as soon as we smelled the unexpected effervescent spiciness of its top notes, we knew why. Subtle but noticeable, the piquancy of nutmeg puts a twist on the classic citrus scent genre. The tingling spice compliments beautifully the fizzy notes of grapefruit and bergamot. The translucent green aspect brought on by petit grain is yet another layer that unfolds on the skin revealing the complex nature of this seemingly simple composition. The gauzy citrus notes are grounded by amber, musk and vetiver. The substantionality of the base notes gives Bergamote 22 weight and rich texture seldom found in citrus blends. A unisex fragrance with an unforgettable personality.Personalize your fragrance:  Enter your custom message or name at checkout and we'll have Le Labo print it on your label.",https://static.luckyscent.com/images/products/46831.jpg?width=400&404=product.png
perfume_images/00683_Musk_Khabib_Extrait_de_Parfum.jpg,Bortnikoff,Musk Khabib Extrait de Parfum,"Musk Khabib isn't so much a fragrance as an experience. Sure, it's a wonderfully opulent chypre built on bright bergamot, spicy florals, and a rich yet fresh base of moss and musk the likes of which are rarely seen in modern perfumery. But we can't shake the feeling that it wasn't even meant to wear in public, but rather for the true perfume lover to lock themselves away from the world and apply heavily, shaking with giddy delight as each sniff brings a wholly novel combination of its featured notes: one moment intensely bright and spicy, the next warm and animalic, then perhaps creamy and sweet, and back again- an overflowing and ever-replenishing treasure chest of olfactory riches. It's a collector's scent, the kind you'll vacillate between wanting to use up in a single day and save forever. Lovers of Areej Le Dore's Russian Musk, and those who never got a chance to try it, your opportunity to exult in a truly vintage-style musk scent has come around again. Don't miss it.",https://static.luckyscent.com/images/products/804008.jpg?width=400&404=product.png
perfume_images/01971_Leau_de_Circe_Eau_de_Parfum.jpg,"Pierre Guillaume Paris, Parfumerie Generale",L'eau de Circe Eau de Parfum,"The legend of Circe, an enchantress in the mythological tale of the Odyssey, greatly inspired the perfumer: She caused the loss of Ulysses' companions through her magic spells. Eau de CircÃ© is a 'magic potion' exploring a new kind of Oriental perfume: light, aerian with transparency, an evanescent oriental. Captivating and magnetic, it draws it mystery from a precious floral blend of Absolute of Damask Rose, Jasmine, Osmanthus, Orchid, Ylang-ylang, white Peach leaves and Tangerine. Sensual and scheming with Patchouli, Wood and Amber, the warm, caressing Honey Balm brings light and delicate sweetness to the scent.",https://static.luckyscent.com/images/products/34512.jpg?width=400&404=product.png
perfume_images/00556_Fucking_Fabulous_Travel_Atomizer_Eau_de_Parfum.jpg,TOM FORD Private Blend,Fucking Fabulous Travel Atomizer Eau de Parfum,"All the herbaceous gourmand goodness of Tom Ford's controversial hit fragrance, in a sleek and convenient cased glass atomizer with magnetic closure.",https://static.luckyscent.com/images/products/635083.jpg?width=400&404=product.png
perfume_images/00139_Oud_Orange_Intense_Eau_de_Parfum.jpg,Fragrance du Bois,Oud Orange Intense Eau de Parfum,"A beautiful rendering of a dark chocolate Mounds bar in perfume form. The opening notes of Oud Orange Intense are smoky and nutty, bringing to mind a pile of coconut husks smoldering in the ashes of a fire. Creamy musks and bourbon vanilla bring a cocoa-tinted softness to the mix, restraining the beachy exuberance of the coconut, and also its sweetness. What emerges is a dry, woody vanilla with a luxuriously boozy touch, like a log of driftwood rubbed lightly with coconut liquor. The oud note here is less of a headlining note than a calming influence on the other notes. Its austere woodiness turns what could have been a full-on, coconutty tropical extravaganza into an adult woody vanilla. Oud Orange Intense is both a surprise and a triumph.",https://static.luckyscent.com/images/products/75701.jpg?width=400&404=product.png
perfume_images/00707_Sumo_Wrestler_Eau_de_Parfum.jpg,J-Scent,Sumo Wrestler Eau de Parfum,"The scent of bintsuke (hair oil) subtly floating from dignified sumo wrestlers. Eucalyptus and anise give this perfume an aromatic scent, and the notes of violet and heliotrope flowers creates a powdery scent, which is the characteristic of bintsuke. Last notes, musk and the combination of patchouli and sandalwood arrive. This scent represents the power and grace of a sumo wrestler, combined with a gentle, incense-like warmth. What We Think A warm-but-fresh combination of aromatic, sweet floral, and lightly powdery wood notes gives this dynamic scent the feel of a barbershop masculine through an eastern lens.",https://static.luckyscent.com/images/products/814008.jpg?width=400&404=product.png
perfume_images/02013_Vanille_Tonka_Eau_de_Parfum.jpg,PARFUMS DE NICOLAI,Vanille Tonka Eau de Parfum,"Creamy vanilla and rich tonka get top billing here, but there's another key player in this spellbinding scent: dark and mysterious frankincense, which firmly steers the vanilla away from the bakery and into an opulent hookah bar upholstered in deep brown velvet. Opening with a tingle of sharp lime and tangerine, this unfurls into a cinnamon-laced, smoky vanilla that makes us deliriously happy. A voluptuous and adult vanilla, a vanilla that has been around the block, a vanilla that has nothing to do with cupcakes. Enveloping, warm and slightly dangerous.",https://static.luckyscent.com/images/products/31305.jpg?width=400&404=product.png
perfume_images/01002_Suede_Osmanthe_Eau_de_Parfum.jpg,"Pierre Guillaume Paris, Parfumerie Generale",Suede Osmanthe Eau de Parfum,"When Pierre Guillaume reworks a fragrance, he does so from the bottom up  if L'Eau de Circe was his fruity paeon to the peachy osmanthus, Suede Osmanthe is its dark, mysterious cousin whose true identity is in question. Osmanthus is a most bewitching flower, its elegant petals often scenting the rice fields of China with their potently smoky, fruity fragrance. In Suede Osmanthe, the delicate flower's seductive contrasts are deconstructed and magnified to gorgeous effect.The first surprise comes in the fresh, lilting fizz of aldehydes - herbaceously floral and soapy-clean, the bubbles float and tug at the surface of a just-ripened apricot, and the fuzzy skin lets out small whiffs of the sweet fruit within. In a most natural transition, apricot skin melts into soft, cozy suede, and leathery Suederal radiates with the black tea leaves in a smoky embrace. The notes suddenly ring perfectly of a sleek osmanthus, slimmed down to its essentials. The illusion completes itself in a wave of silky musks, androgynous and mysterious. It's a chic illusion, as there's no actual osmanthus here, but as with the most beautiful sleight-of-hand, you'll fall in love anyway.",https://static.luckyscent.com/images/products/34553.jpg?width=400&404=product.png
perfume_images/01540_Amber_Oud_Eau_de_Parfum.jpg,PARFUMS DE NICOLAI,Amber Oud Eau de Parfum,"Amber Oud embodies a golden effervescence, a freshness you wouldn't expect from its name.  Debuting with clean spice notes and a bubbly profile, the scent presents a generous herbal bouquet.  Wafts of lavender, thyme, sage, and artemisia  provide a stunning balance to the warm and rich notes lying deep within the scent.  The warmth of amber, vanilla, and patchouli anchors the scent but doesn't disrupt its clean and elegant persona.  Laced with saffron and a dash of cinnamon, Amber Oud is sure to surprise you with its intriguing blend of grace and mystery.",https://static.luckyscent.com/images/products/31347.jpg?width=400&404=product.png
perfume_images/00708_Yawahada_Soft_Skin_Eau_de_Parfum.jpg,J-Scent,Yawahada (Soft Skin) Eau de Parfum,"A sensual scent that uses Yasunari Kawabata's novel, ""The House of the Sleeping Beauties"" as its motif.Refreshing notes of fruit appeals to the nose then the soft sweetness of milk and rice powder touches your senses. The smooth aroma of sandalwood and musk warms your body. This perfume will take you to a dreamy world where you can forget about your daily life, remember the past and daydream. What We Think A perfectly gorgeous skin musk, Yawahada projects a subtle, yet powerful aura of clean sexiness. It's your skin, only better.",https://static.luckyscent.com/images/products/814009.jpg?width=400&404=product.png
perfume_images/01157_Hummingbird_Extrait_de_Parfum.jpg,Zoologist,Hummingbird Extrait de Parfum,"Nectarous honeysuckle and yellow mimosa flutter in the air to the beat of a thousand tiny wings, their honeyed bouquet summoning tiny, extravagant birds to feed. Moments later, crystalline muguet, lilac and peony begin to float around trees heavy with fruit, as birds and insects buzz dizzily in the morning heat. Hummingbird, Zoologist's ode to the jeweled avian, is a lovely floral that, like its namesake, is at once sumptuous and ethereal.  As it opens, a giddy host of spring flowers swirls around rich honeyed notes. Pears and green plums, dripping with sweet juice, tantalize as Hummingbird's blooms open in quick succession, each flower's characteristics instantly recognizable. Alighting on a rich base of sweet amber and white woods in the dry-down, Hummingbird is simply one of the prettiest florals around.",https://static.luckyscent.com/images/products/76005.jpg?width=400&404=product.png
perfume_images/02015_Cologne_Sologne_Eau_de_Cologne.jpg,PARFUMS DE NICOLAI,Cologne Sologne Eau de Cologne,"A breezy, citrus splash in the classic style. Bright and sparkling grapefruit and bergamot introduce a clean soft orange blossom that is wonderfully fresh and true.  Refreshing and uplifting, this is an excellent choice for those who prefer their fragrance on the lighter side. Fans of the Commes des Garcons Cologne series will definitely want to try this one. Excellent for warmer weather.",https://static.luckyscent.com/images/products/31310.jpg?width=400&404=product.png
perfume_images/00925_Eau_de_Soleil_Blanc_Eau_de_Toilette.jpg,TOM FORD Private Blend,Eau de Soleil Blanc Eau de Toilette,"Crisp, radiant, and addictive, Eau de Soleil Blanc is an even fresher, even lighter, even more summery EDT interpretation of Tom Ford's instant beachside classic EDP. With the addition of sparkling citrus to smooth and energize the original's soothingly salty amber tones, Eau de Soleil Blanc takes a scent you'd wear to dream about the beach and transforms it into a scent you ought to wear on the beach itself- a divinely relaxed, fabulously cheerful, sun-kissed coconut floral so evocative we can close our eyes and hear the waves lapping onto the shore. There's no need to wait for the first day of summer- it's already arrived.",https://static.luckyscent.com/images/products/63566.jpg?width=400&404=product.png
perfume_images/01465_Red_Hoba_Eau_de_Parfum.jpg,Xerjoff,Red Hoba Eau de Parfum,"A fragrance doesn't necessarily have to be a gourmand in order to make you smell good enough to eat. That was our first thought after trying Red Hoba, a rich, exquisitely spiced addition to Xerjoff's Shooting Stars collection that blends intensely smoky notes with growling animalic ones, and yet arrives at a result both thrilling and, yes, mouthwatering. Like a meal with a groundbreaking Michelin-starred chef, you may not understand how the flavors come together when you're reading the menu, but you certainly will once you try the results. Red Hoba opens with an almost-Christmas-y cinnamon and cardamom that dance on the skin and balance the floral and fruity nuances of a full-bodied bergamot. Warm orris, jasmine and patchouli swirl in harmony with gentle incense, but as the base emerges, a fiercely sexy mix of labdanum and castoreum mingle with a soft, comforting musk and a delicate gaiac wood. What category does Red Hoba fall into? One sniff, and we promise you won't care.",https://static.luckyscent.com/images/products/51138.jpg?width=400&404=product.png
perfume_images/01546_Gypsy_Water_Eau_de_Parfum.jpg,BYREDO,Gypsy Water Eau de Parfum,"This entrancing shape-shifter is one of the most popular fragrances in the Byredo line, and we can understand why. The opening is crisp and outdoorsy  strong, vibrant citrus, cool juniper and sharp pine needles. Floating incense and the sweet earthiness of orris help to set the scene: camping under an inky deep blue sky studded with brilliant stars, surrounded by pine trees, with a hint of smoke cutting through the chilly night air. As this wears on the skin, warm elements begin to flicker beneath the cool and sharp ones like the glowing embers of a campfire  golden amber, creamy vanilla and luscious sandalwood. A warm, soft, dreamy skin scent emerges, still with lovely cool traces of juniper, lemon and incense wafting over the top.  This has all the soft, amber coziness of a beloved cashmere sweater last worn to a bonfire on the winter solstice, with traces of smoke and pine and night air in its threads. It is the danger of a long wild night remembered from a warm and safe place. Richly evocative and absolutely gorgeous.",https://static.luckyscent.com/images/products/64103.jpg?width=400&404=product.png
perfume_images/00609_Nefs_Extrait_de_Parfum.jpg,Nishane,Nefs Extrait de Parfum,"Like Istanbul itself, the masterful creations of Nishane straddle the line between Europe and Asia, synthesizing the palettes and traditions of both in the service of dynamic, modern perfumery. And so it's unsurprising that Nefs, conceptualized as the line's flagship oriental scent, wouldn't be content to simply recycle the genre's standard spicy floral opulence, but would instead strive for a new, modern oriental- an East-meets-West portrait of refined luxury to sway even those who dislike oriental fragrances.  Keep in mind that when we say luxurious, we mean it- this is Nishane's most indulgently constructed fragrance yet, with authentic aged oud, exquisite harvests of rose, jasmine, and osmanthus, and a vibrant, saffron-led spice bouquet. Gently sweetened with honey and the balanced booziness of whiskey, the florals and spice stay lively on the skin, subverting any associations of oriental scents with oppressive heaviness or vintage stuffiness. A rich, smooth, gently gourmand woodsy base adds a sensual touch of modernity. Like a breeze blowing from the east across the Bosporus, Nefs is an exquisite oriental that bridges the gap between civilizations.",https://static.luckyscent.com/images/products/774056.jpg?width=400&404=product.png
perfume_images/00763_Amber_Teutonic_Eau_de_Parfum.jpg,D.S. and Durga,Amber Teutonic Eau de Parfum,"As the companion scent to the Japanese-inspired Amber Kisu, you'd be forgiven for thinking the oh-so-European-named Amber Teutonic would be constructed in the more traditional labdanum-and-vanilla style amber form. However, we're delighted to report that Teutonic, inspired by the breathtaking old-growth forests of Austria and Germany, turns out to be every bit as creative as its counterpart, envisioning an amber alive with aromatic freshness, bursting with notes of pine, templin (fir) cone, and bright, stout cedarwood. A distinctively bright accord of cardamom and green mandarin adds to the luminous glow, while a rich base of smooth musk and sweet, balsamic opoponax provide a soothingly familiar amber warmth. Escape to a still mythic world of towering ancient trees and magical creatures- Amber Teutonic is an adventure in a bottle.",https://static.luckyscent.com/images/products/68682.jpg?width=400&404=product.png
